Page ID,Page Name,Disclaimer,Amount Spent (USD)
108831660841719,Stop the Illinois Tax Hike Amendment,Coalition to Stop the Proposed Tax Hike Amendment,1015497
104919517531062,Vote Yes For Fairness,Vote Yes for Fairness,903309
108824017345866,Facebook,"Facebook, Inc.",322350
7860876103,Joe Biden,BIDEN VICTORY FUND,242111
156968474833352,Stop Republicans,Stop Republicans,187086
153080620724,Donald J. Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,182275
20531316728,Facebook App,"Facebook, Inc.",161960
367152833370567,Instagram,"Facebook, Inc.",151111
1615018905412860,Progressive Turnout Project,PROGRESSIVE TURNOUT PROJECT,132914
328072970642479,Jaime Harrison,JAIME HARRISON FOR US SENATE,120290
291787634202205,Illinois Department of Human Services,Illinois Department of Human Services,108098
101279451606075,Democratic Strategy Institute,Democratic Strategy Institute,92177
56680318666,Illinois Policy,Illinois Policy,74067
1934273516856559,Betsy Dirksen Londrigan,BETSY DIRKSEN LONDRIGAN FOR CONGRESS,72836
1934158976830122,Sean Casten for Congress,CASTEN FOR CONGRESS,71603
925007000949719,ExxonMobil,Exxon Mobil Corporation,67856
241672016328637,Lauren Underwood for Congress,LAUREN UNDERWOOD FOR CONGRESS,63428
24413227922,Kamala Harris,BIDEN VICTORY FUND,58490
109152437561737,Reform Illinois,Democratic Majority,55723
20787991568,Senate Democrats,DSCC,49536
127755494595870,Progressive Takeover,PROGRESSIVE TAKEOVER,49319
1358750594178363,Illinois State Board of Elections,Illinois State Board of Elections with Facebook Ad Credits,45988
165987503528599,Lindsey Graham,"TEAM GRAHAM, INC.",44641
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,41977
100317785056167,Prairie Fire Illinois,Prairie Fire,41509
112101860385932,Renew Illinois Power,Renew Illinois Power,40835
6170309302,Dick Durbin,FRIENDS OF DICK DURBIN COMMITTEE,40327
1771156219840594,Team Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,40196
108464460953715,2020 Priorities,DCCC,39587
595923557757009,Tom Kilbride for Supreme Court Judge,Kilbride For Supreme Court Judge,38759
116789554394,Illinois House Republican Organization,Illinois House Republican Organization,38472
280034132055819,WhatsApp,WhatsApp Inc.,32730
95483488591,Democratic Party of Wisconsin,DEMOCRATIC PARTY OF WISCONSIN,32710
110749446963570,Courier,"Courier Newsroom, Inc.",32336
830121337093232,National Democratic Training Committee,NATIONAL DEMOCRATIC TRAINING COMMITTEE PAC,31310
202626512363,U.S. Census Bureau,U.S. Census Bureau,31200
96935476345,Democratic Governors Association (DGA),Democratic Governors Association,27730
43287633515,Alliance for Climate Education,Alliance for Climate Education,27693
1145019702185006,Alliance for Safety and Justice,Alliance for Safety and Justice,26647
133928452953,Chicago Abortion Fund,Chicago Abortion Fund,24734
110018833813683,Flip the Senate,SMP,24223
100391581727524,Defeat By Tweet,DEFEAT BY TWEET,23767
24368700098,Illinois Republican Party,Illinois Republican Party,23126
2330577043935831,Sara Gideon,SARA GIDEON FOR MAINE,22920
477948889034580,Lower Drug Prices Illinois,CITIZEN ACTION ILLINOIS,22711
103983379801,Texas Democratic Party,SUPER STATES 2020,21729
105756057589080,The Lincoln Project,The Lincoln Project,19060
275304236513280,Dave Koehler for State Senate,Friends of Dave Koehler,18544
6500552187,Hulu,"HULU, LLC",18473
111111360297173,Meg Loughran Cappel For IL State Senate 49th,Committee to Elect Meg Loughran Cappel,18334
400854333330702,Citizens for Karina Villa,Citizens for Karina Villa,18123
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,17610
190648437056,Vote Yes for Fair Tax,Vote Yes for Fair Tax,16840
538649879867825,Red Table Talk,"Facebook, Inc.",16482
104856814505092,The Kids Guide,The Kids Guide,15545
1521463681450292,IL CleanJobs,Illinois Clean Jobs Coalition,14832
176789922364429,Steve Daines,STEVE DAINES FOR MONTANA,14412
302182941354,AARP Advocates,AARP,14235
791543660926838,"I'll go ahead and keep my guns, Thanks",2A4LIFE LLC,14230
104955094378818,ICAN Illinois,Illinois Clean Air Now,13641
259130650776119,Mitch McConnell,MCCONNELL SENATE COMMITTEE,13477
334748476594191,Rodney Davis,Rodney for Congress,13356
228754857151053,House Majority PAC,House Majority PAC,13353
327837911149503,2A4Life,2A4LIFE LLC,13322
602714436529710,End Citizens United,END CITIZENS UNITED,13256
296207827414521,NRCC IE,NRCC,13166
127225910653607,PragerU,PragerU,12961
329548021121218,Chicago Clean Energy Authority,Chicago Clean Energy Authority,12912
120945717945722,Uber,Uber,12680
328853823844484,Balance of Power,Balance of Power,12397
6726182861,Mike Pence,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,12384
428821014132730,Katie Porter,Katie Porter For Congress,12293
222778077862868,Crime Survivors for Safety and Justice,Alliance for Safety and Justice,11694
747436915270894,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,11185
16644371671,Illinois Coalition for Immigrant and Refugee Rights,ILLINOIS COALITION FOR IMMIGRANT AND REFUGEE RIGHTS,11077
1336293769761923,Jon Ossoff,JON OSSOFF FOR SENATE,10784
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,10776
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,10705
105732744375701,Steve Bullock,MONTANANS FOR BULLOCK,10571
9002965673,Freeform,Freeform,10522
105300734636494,Chicago Senior Services,City of Chicago,10500
1495042817173727,Marie Newman,MARIE NEWMAN FOR CONGRESS,10442
107795040589745,Pat O'Brien for Cook County State's Attorney,Pat O'Brien for State's Attorney,10378
605168822998856,314 Action,314 ACTION FUND,10268
2352630938293825,Mytacticalpromos,Entremax,10168
476255265061,DuPage County Republicans,DuPage County Republican Central Committee,10065
226845770698862,Friends of Melinda Bush,Friends of Melinda Bush,10013
535186963191852,CUNA,Credit Union National Association,9909
202774546401452,Jeanne Ives,JEANNE FOR CONGRESS,9736
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,9728
1061240530648502,Joe Collins,JOE COLLINS FOR CONGRESS,9192
109111900634787,Reverend Raphael Warnock,WARNOCK FOR GEORGIA,9027
9465008123,Amazon.com,These ads ran without a disclaimer,8859
244929708853349,Spotify,Spotify USA Inc.,8655
45002877992,FOX,FOX Broadcasting,8622
278490715553293,Martha McSally,MCSALLY FOR SENATE INC,8612
1635441679872518,Kimberly Klacik,Kim Klacik for Congress,8612
107210084216238,Humanity Forward,Humanity Forward,8464
33713453361,Amazon Prime Video,These ads ran without a disclaimer,8350
326974419055,Xfinity,COMCAST CORPORATION,8255
115147112341,Citizens to Elect Dan Patlak,Citizens for Dan Patlak,8214
2514836028569061,State Representative Brad Stephens,Brad Stephens for State Representative,8157
118283728182293,SEIU Healthcare IL & IN,SEIU Healthcare Illinois & Indiana,8124
2267285956849056,Donald Trump 2020 Fans,I Love My Freedom,8042
679171239164792,Supermajority,"Supermajority PAC, https://supermajority.com/pac/. Not authorized by any candidate or candidate's committee.",7838
199854346846,Asian Americans Advancing Justice-Chicago,Asian Americans Advancing Justice-Chicago,7692
31105432855,Illinois Education Association,Illinois Education Association,7601
314499212242,Pfizer,Pfizer Inc.,7548
305771790080461,Jim 2020,JIM 2020 COMMITTEE,7529
51405613519,Focus on the Family,Focus on the Family,7459
158791100909689,Concerned Veterans for America,Concerned Veterans for America,7459
717022005384027,BIOAction,BIOTECHNOLOGY INNOVATION ORGANIZATION,7456
104614641200137,MeidasTouch,MEIDASTOUCH,7301
101591551371555,Fire Mitch. Save America.,SAVE AMERICA FUND,7151
1528980567353817,Love Has No Labels,Love Has No Labels with Facebook Ad Credits,7144
95181800661,Levi's,Levi's®,7044
80562389320,NARAL Pro-Choice America,NARAL Pro-Choice America,7041
1900853040223913,Count All Kids,Partnership for America's Children with Facebook Ad Credits,7041
113197080076194,DiFranco for Judge,Citizens to Elect Frank R DiFranco,7019
9324910069,NRSC,NRSC,7004
10312041466,Generation Progress,Generation Progress,6935
106663044307859,Mike Sievert,"T-MOBILE USA, INC.",6934
