Page ID,Page Name,Disclaimer,Amount Spent (USD)
7860876103,Joe Biden,BIDEN VICTORY FUND,28749
156968474833352,Stop Republicans,Stop Republicans,20860
1615018905412860,Progressive Turnout Project,PROGRESSIVE TURNOUT PROJECT,14149
740835272633567,Scott Milne for Vermont,Scott Milne for Vermont,12662
108824017345866,Facebook,"Facebook, Inc.",11999
249276273228,Phil Scott for Vermont,Phil Scott For Vermont,11868
328072970642479,Jaime Harrison,JAIME HARRISON FOR US SENATE,11635
101279451606075,Democratic Strategy Institute,Democratic Strategy Institute,9716
127755494595870,Progressive Takeover,PROGRESSIVE TAKEOVER,7117
20531316728,Facebook App,"Facebook, Inc.",6697
153080620724,Donald J. Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,6678
367152833370567,Instagram,"Facebook, Inc.",6374
20787991568,Senate Democrats,DSCC,6262
24413227922,Kamala Harris,BIDEN VICTORY FUND,5997
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,4862
287477271319818,Welch for Congress,WELCH FOR CONGRESS,4226
2330577043935831,Sara Gideon,SARA GIDEON FOR MAINE,3994
1446711268937709,Vermont Coalition to Regulate Marijuana,Marijuana Policy Project,3798
112647203617902,Molly Gray for Vermont,Molly Gray for Vermont,3691
110018833813683,Flip the Senate,SMP,3338
925007000949719,ExxonMobil,Exxon Mobil Corporation,3319
95483488591,Democratic Party of Wisconsin,DEMOCRATIC PARTY OF WISCONSIN,3114
54736059724,Vermont Fish & Wildlife,Vermont Fish and Wildlife,3089
830121337093232,National Democratic Training Committee,NATIONAL DEMOCRATIC TRAINING COMMITTEE PAC,2949
100391581727524,Defeat By Tweet,DEFEAT BY TWEET,2921
103983379801,Texas Democratic Party,SUPER STATES 2020,2566
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,2145
105756057589080,The Lincoln Project,The Lincoln Project,2097
96935476345,Democratic Governors Association (DGA),Democratic Governors Association,2060
165987503528599,Lindsey Graham,"TEAM GRAHAM, INC.",1785
605168822998856,314 Action,314 ACTION FUND,1728
114420040286847,Carolyn Branagan For Treasurer,Elect Carolyn Branagan,1710
602714436529710,End Citizens United,END CITIZENS UNITED,1683
228754857151053,House Majority PAC,House Majority PAC,1552
1771156219840594,Team Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,1545
428821014132730,Katie Porter,Katie Porter For Congress,1425
105732744375701,Steve Bullock,MONTANANS FOR BULLOCK,1396
1336293769761923,Jon Ossoff,JON OSSOFF FOR SENATE,1316
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,1284
101591551371555,Fire Mitch. Save America.,SAVE AMERICA FUND,1108
102191328284505,Michael Shank for VT State Senate,Michael Shank for VT State Senate,1074
109111900634787,Reverend Raphael Warnock,WARNOCK FOR GEORGIA,983
6500552187,Hulu,"HULU, LLC",974
328853823844484,Balance of Power,Balance of Power,973
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,965
104614641200137,MeidasTouch,MEIDASTOUCH,886
7833534974,Florida Democratic Party,Florida Democratic Party,867
111428049989,Cal Cunningham,CAL FOR NC,826
214536049346,VPIRG,VERMONT PUBLIC INTEREST RESEARCH GROUP,822
107210084216238,Humanity Forward,Humanity Forward,814
80562389320,NARAL Pro-Choice America,NARAL Pro-Choice America,804
8325302025,Friends of the Earth U.S.,Friends of the Earth,745
791543660926838,"I'll go ahead and keep my guns, Thanks",2A4LIFE LLC,738
10150100007820094,Wendy Davis,WENDY DAVIS FOR CONGRESS,737
5435784683,Greenpeace USA,"GREENPEACE, INC.",709
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,702
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",662
143986912311328,University of Vermont Continuing and Distance Education,University of Vermont,660
203197030603239,8 Billion Trees,8 Billion Trees,657
96935476345,Democratic Governors Association (DGA),DEMOCRATIC ACTION,655
107654924064350,Pat Timmons-Goodson,PATRICIA TIMMONS-GOODSON FOR CONGRESS,648
18982436812,ACLU,American Civil Liberties Union,641
277005566267077,Blueland,Blueland,637
176789922364429,Steve Daines,STEVE DAINES FOR MONTANA,620
8501031021,VoteVets.org,VOTEVETS,619
406250659410174,David Zuckerman,Zuckerman for VT,607
109092142462587,Adam Schiff,SCHIFF FOR CONGRESS,603
104856814505092,The Kids Guide,The Kids Guide,598
327837911149503,2A4Life,2A4LIFE LLC,596
6204742571,Sierra Club,SIERRA CLUB,571
828902563856302,Chuck Schumer D-NY,FRIENDS OF SCHUMER,564
675471506247724,Adair for Congress,ADAIR FOR CONGRESS,559
9002965673,Freeform,Freeform,554
259130650776119,Mitch McConnell,MCCONNELL SENATE COMMITTEE,549
747436915270894,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,543
177118245645231,Energize Vermont,Lukas Baker Snelling,535
596556607135301,The Earthling Co.,The Earthling Co.,519
683872625157265,Theresa Greenfield,THERESA GREENFIELD FOR IOWA,514
6726182861,Mike Pence,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,507
2352630938293825,Mytacticalpromos,Entremax,501
280034132055819,WhatsApp,WhatsApp Inc.,499
33713453361,Amazon Prime Video,These ads ran without a disclaimer,494
127225910653607,PragerU,PragerU,494
538649879867825,Red Table Talk,"Facebook, Inc.",491
393932827634250,Dissent Pins,Common Practice,490
111393882812494,Amy McGrath,"AMY MCGRATH FOR SENATE, INC.",480
202626512363,U.S. Census Bureau,U.S. Census Bureau,469
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",460
309308412520731,Sandy Hook Promise,Sandy Hook Promise,453
9465008123,Amazon.com,These ads ran without a disclaimer,446
679171239164792,Supermajority,"Supermajority PAC, https://supermajority.com/pac/. Not authorized by any candidate or candidate's committee.",423
45002877992,FOX,FOX Broadcasting,421
223055747744143,Beto O'Rourke,Powered By People,418
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,412
6820348410,Kirsten Gillibrand,Off the Sidelines,407
1338822066131069,Women's March,Women's March,405
158791100909689,Concerned Veterans for America,Concerned Veterans for America,396
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",395
8492293163,Environmental Defense Fund,Environmental Defense Fund,395
1635441679872518,Kimberly Klacik,Kim Klacik for Congress,391
104919517531062,Vote Yes For Fairness,Vote Yes for Fairness,391
114710126648118,Republican Dogs,Republican Dogs,386
278490715553293,Martha McSally,MCSALLY FOR SENATE INC,384
103922724751194,Elect Jon Lynch for Colchester,Jonathan P Lynch,381
1456310534453054,Veteran Loans Online,"LMB OpCo, LLC",380
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,380
95181800661,Levi's,Levi's®,379
2267285956849056,Donald Trump 2020 Fans,I Love My Freedom,379
314499212242,Pfizer,Pfizer Inc.,366
1061240530648502,Joe Collins,JOE COLLINS FOR CONGRESS,364
33713453361,Amazon Prime Video,Amazon Prime Video,359
354716314909000,Swing Left,Swing Left,358
8934429638,Planned Parenthood Action,Planned Parenthood Action Fund,356
9324910069,NRSC,NRSC,349
