Page ID,Page Name,Disclaimer,Amount Spent (USD)
108824017345866,Facebook,"Facebook, Inc.",73464
2081864865362439,Mike Espy,MIKE ESPY FOR SENATE CAMPAIGN COMMITTEE,55299
153080620724,Donald J. Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,54304
20531316728,Facebook App,"Facebook, Inc.",40961
925007000949719,ExxonMobil,Exxon Mobil Corporation,33932
202626512363,U.S. Census Bureau,U.S. Census Bureau,30669
367152833370567,Instagram,"Facebook, Inc.",27086
165987503528599,Lindsey Graham,"TEAM GRAHAM, INC.",14802
156968474833352,Stop Republicans,Stop Republicans,14188
7860876103,Joe Biden,BIDEN VICTORY FUND,12665
1675970232703064,Mississippi Votes,Mississippi Votes with Facebook Ad Credits,12293
1771156219840594,Team Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,12034
1615018905412860,Progressive Turnout Project,PROGRESSIVE TURNOUT PROJECT,10101
110762610521896,More Than A Vote,"More Than A Vote, Inc",9791
115985765081573,Campaign Legal Center,"CAMPAIGN LEGAL CENTER, INC, THE",9409
924677227680241,PAC for a Change,PAC FOR A CHANGE,8641
101279451606075,Democratic Strategy Institute,Democratic Strategy Institute,7408
791543660926838,"I'll go ahead and keep my guns, Thanks",2A4LIFE LLC,5685
6500552187,Hulu,"HULU, LLC",5438
328072970642479,Jaime Harrison,JAIME HARRISON FOR US SENATE,5339
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,5040
176789922364429,Steve Daines,STEVE DAINES FOR MONTANA,5003
179042532903649,Cindy Hyde-Smith,Cindy Hyde Smith for US Senate,4734
51405613519,Focus on the Family,Focus on the Family,4612
538649879867825,Red Table Talk,"Facebook, Inc.",4573
294196590710262,FWD.us,FWD.us,4264
6726182861,Mike Pence,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,4023
280034132055819,WhatsApp,WhatsApp Inc.,4017
127225910653607,PragerU,PragerU,3942
104856814505092,The Kids Guide,The Kids Guide,3937
259130650776119,Mitch McConnell,MCCONNELL SENATE COMMITTEE,3887
830121337093232,National Democratic Training Committee,NATIONAL DEMOCRATIC TRAINING COMMITTEE PAC,3800
747436915270894,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,3791
104919517531062,Vote Yes For Fairness,Vote Yes for Fairness,3778
327837911149503,2A4Life,2A4LIFE LLC,3475
2352630938293825,Mytacticalpromos,Entremax,3394
67518500519,Mississippi Center for Public Policy,Mississippi Center for Public Policy,3312
1374134752633656,New Health Plans,Shop Insurance Plans,3263
96935476345,Democratic Governors Association (DGA),Democratic Governors Association,3200
20787991568,Senate Democrats,DSCC,3154
110312384073789,Bricklee Miller For MS Senate District 15,Friends of Bricklee Miller,2994
1061240530648502,Joe Collins,JOE COLLINS FOR CONGRESS,2964
24413227922,Kamala Harris,BIDEN VICTORY FUND,2915
326974419055,Xfinity,COMCAST CORPORATION,2797
2042902612701467,We Are Memphis,We Are Memphis,2792
127755494595870,Progressive Takeover,PROGRESSIVE TAKEOVER,2752
338028696036,Yahoo News,Verizon Media Inc,2741
314499212242,Pfizer,Pfizer Inc.,2663
408250066356,Bill O'Reilly,"Bill Me, Inc.",2659
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,2526
1528980567353817,Love Has No Labels,Love Has No Labels with Facebook Ad Credits,2491
9324910069,NRSC,NRSC,2486
278490715553293,Martha McSally,MCSALLY FOR SENATE INC,2486
114710126648118,Republican Dogs,Republican Dogs,2428
2267285956849056,Donald Trump 2020 Fans,I Love My Freedom,2257
105577974544303,The USA Needs More Patriots,AmeriPolling,2250
9002965673,Freeform,Freeform,2220
1526736227567131,TrueCoverage,True Coverage,2170
101235345004925,David M. Chism for House District 37,David Michael Chism,2144
92925746942,Judicial Watch,Judicial Watch,2133
9465008123,Amazon.com,These ads ran without a disclaimer,2123
1449461518652183,4Patriots,4Patriots LLC,2065
107210084216238,Humanity Forward,Humanity Forward,2064
1635441679872518,Kimberly Klacik,Kim Klacik for Congress,1933
45002877992,FOX,FOX Broadcasting,1924
1456310534453054,Veteran Loans Online,"LMB OpCo, LLC",1909
213792049451918,Stand For America,Stand For America Inc,1903
158791100909689,Concerned Veterans for America,Concerned Veterans for America,1837
106663044307859,Mike Sievert,"T-MOBILE USA, INC.",1760
159964696102,Kevin McCarthy,KEVIN MCCARTHY FOR CONGRESS,1738
1424858414264105,Facebook Watch,"Facebook, Inc.",1701
443329669123990,USAFacts,USAFacts Institute,1699
168051710543266,Lacy Johnson,Lacy Johnson for Congress,1673
100137754724934,Trump 2020 Supporters,Proud Right Winger,1622
244929708853349,Spotify,Spotify USA Inc.,1619
359263037511860,Mississippi Secretary of State's Office,Mississippi Secretary of State,1600
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,1579
107724480828525,Committee to Elect Judge Percy Lynchard,Committee to Elect Judge Lynchard,1524
143528022388140,The Allstate Foundation,The Allstate Foundation,1502
717115395103069,PrintedKicks,Printed Kicks,1488
109379100777665,Patriotism Isn't Dead,Patriot Polling,1477
1883837055193241,Shield Republic,Shield Republic,1475
95356211637,Ben Ferguson,Ben Ferguson show,1410
665345483483486,NRA - National Rifle Association of America,NATIONAL RIFLE ASSN OF AMERICA,1367
101729174969126,ReSkillMS,Mississippi Department of Employment Security,1355
618480098621142,Social Security Event,Robert Jared Wilkins,1335
2353537341582545,Proud Patriots,Proud Patriots,1297
200650357207240,I Love My Freedom,I Love My Freedom,1240
626826441015051,Joey Fillingane for Mississippi,"Fillingane Law Firm, PLLC",1235
1552675688372326,Color Of Change PAC,Color Of Change PAC,1229
154042277970966,International Refugee Assistance Project,"INTERNATIONAL REFUGEE ASSISTANCE PROJECT, INC.",1225
623612844458981,Kenny Griffis,Friends of Kenny Griffis,1207
106323360959211,Patriots Republic,Matthew James Stine,1205
95181800661,Levi's,Levi's®,1196
1900853040223913,Count All Kids,Partnership for America's Children with Facebook Ad Credits,1192
85452072376,Newsmax,Newsmax Media,1182
679171239164792,Supermajority,"Supermajority PAC, https://supermajority.com/pac/. Not authorized by any candidate or candidate's committee.",1175
873203482775828,Poor People's Campaign: A National Call for Moral Revival,Poor People's Campaign,1164
461204744067686,Family Protection Association,Family Protection Association,1160
1204754733024419,People's Power Grab,ACRONYM,1143
17432811417,Working Families Party,"Working Families Organization, Inc",1100
560140464159364,Stand for the 2nd Amendment,SFT2 Tactical Supply,1100
106224464107240,Jo Jorgensen,Jo Jorgensen for President,1097
106114264313679,Hunt The Vote,"Hunter Nation, Inc",1047
681745912255844,John Cummings for Congress,CUMMINGS FOR CONGRESS,1046
907919839243616,My Faith Votes,My Faith Votes,1033
132492254050920,American AF,AAF Nation,1017
85452072376,Newsmax,"NEWSMAX MEDIA, INC.",1015
15524934075,Banana Republic,Banana Republic,998
305832706292882,American Gun Association,GunAssociation.org,998
69983322463,Ted Cruz,TED CRUZ FOR SENATE,997
106244251043808,Reuse Plastics,"AMERICAN CHEMISTRY COUNCIL, INC.",996
95483488591,Democratic Party of Wisconsin,DEMOCRATIC PARTY OF WISCONSIN,994
103026384819654,How to Vote,ACRONYM,991
102212541306207,Self-Employed Health Insurance,GROW with MKG LLC,983
1600352356914768,PushBlack,PushBlack,974
355316521236121,John Cornyn,TEXANS FOR SENATOR JOHN CORNYN INC.,971
537709253344323,The News Break - News Break,These ads ran without a disclaimer,970
60449667441,Family Research Council,FAMILY RESEARCH COUNCIL,965
114009933764548,The Patriot Club,RightWingGear,964
76625396025,CDC,U.S. Centers for Disease Control and Prevention with Facebook Ad Credits,933
100391581727524,Defeat By Tweet,DEFEAT BY TWEET,932
57403415485,Showtime Networks,Showtime Networks,929
46093654473,National Republican Congressional Committee,NRCC,921
643463669628493,Public Opinion Research Group,"Public Opinion Research Group, Inc",916
108109934203874,Insta Shop Boutique,Insta Shop Boutique,916
17023576156,The Leadership Conference on Civil and Human Rights,Leadership Conference Education Fund,914
140357056032320,NEA Today,National Education Association,912
439466446237183,Retirement You Workshops,Retirement You,910
235701154010364,E Pluribus Unum,E Pluribus Unum Fund,906
203805062990264,Ben Shapiro,The Daily Wire,903
242077219243971,The Presidential Coalition,The Presidential Coalition,901
834645469890446,Devin Nunes,DEVIN NUNES CAMPAIGN COMMITTEE,900
593289284500311,Trump Rack,BOXD Marketing,898
160513344045084,John Neely Kennedy,"John Kennedy for Us, Inc",891
105756057589080,The Lincoln Project,The Lincoln Project,874
11653741889,Ad Council,Ad Council with Facebook Ad Credits,870
114501575391943,Compare Medicare Quotes,Benepath,858
