Page ID,Page Name,Disclaimer,Amount Spent (USD)
1443864392358133,If These Ovaries Could Talk,Robin L Hopkins,≤100
331548540363366,Bill Henderson for House District 41,Bill Henderson for House District 41,≤100
100767601698373,American Union Party,Mauro Gadaleta,≤100
2245025379150516,"Jennifer Hooker, MPA, PhD Candidate, Researcher",Jennifer Elaine Hooker,≤100
340071606081616,Ginny Carlson St Helens City Council Position #4,Virginia Carlson,≤100
616769685134021,Clinton House Museum,Clinton House Museum,≤100
106651234499010,Carolyn's Book,These ads ran without a disclaimer,≤100
597379357130165,Blood of a Nation,These ads ran without a disclaimer,≤100
0,Instagram User 7200552061,These ads ran without a disclaimer,≤100
1623029207910755,NaturalAnnie essentials,These ads ran without a disclaimer,≤100
176964342361114,The Interfaith Center for Sustainable Development,Ariel Meir Mironwapner,≤100
497926117292150,Baby Trump Tour,James T Girvan,≤100
1655005361470634,NAACP Willingboro & Vicinity Branch,William A Weston  Jr,≤100
394384479487,Fredericksburg Regional Food Bank,FREDERICKSBURG REGIONAL FOOD BANK,≤100
104508651391321,The Shop On The Right,These ads ran without a disclaimer,≤100
1680358762041403,Desmond Marrow,These ads ran without a disclaimer,≤100
0,Instagram User 5014537807,These ads ran without a disclaimer,≤100
0,Instagram User 935667853,These ads ran without a disclaimer,≤100
110292784109959,Scott Christian for Pelham City Council,Scott Christian for Pelham City Council,≤100
329548021121218,Chicago Clean Energy Authority,Chicago Clean Energy Authority,≤100
104212134738329,Peter Wright for SYV High School Board,FRIENDS OF PETER WRIGHT FOR SYVUHS,≤100
385989228850428,Becoming Enriched,These ads ran without a disclaimer,≤100
103833344693200,The BLAC Coalition,Black Legacy Advancement Coalition,≤100
1852520761657982,4ocean,These ads ran without a disclaimer,≤100
170393939654285,Kansas City Friends of Alvin Ailey,KANSAS CITY FRIENDS OF ALVIN AILEY,≤100
106345444514328,Cap Campaign Company,"MB Sport, LLC",≤100
361708091016484,WEPOWER,WEPOWER,≤100
179815922657615,The Artist of Real Estate Blog,The Artist of Real Estate,≤100
102002034991408,"Bethany Bachman for BCSD Board Trustee, Area 5","Bethany Bachman for BCSD Board of Trustees, Area 5",≤100
35215195272,John D. Perdue,Perdue 2020,≤100
108640103836841,Mack Bernard for Palm Beach County Commission,"Mack Bernard, Democrat, For County Commission",≤100
106871280817162,Baby Geese Embroidery & More,Christina Eloisa Cardenas,≤100
2011042799222754,Robert Burch for Utah House District 30,Robert Burch for Utah House District 30,≤100
280329548647068,J.Clancy,Joshua Lashay Clancy,≤100
780699668682707,Arize Lisea,These ads ran without a disclaimer,≤100
114132736806408,Brodey Weber for Legislature,Vote Weber,≤100
108687773798767,Shut Down DC,DC Action Fund Corporation,≤100
234094666955841,Piper Lou Collection,These ads ran without a disclaimer,≤100
100712661497539,BlackIs,BlackIs,≤100
402233529856192,Ashtabula County Republican Party,Ashtabula County Republican Party,≤100
100712784807776,Christian Willauer for City Council,Friends of Christian Willauer,≤100
112245173673726,Judge Kyle F. Noone for Madison County Circuit Court 5,These ads ran without a disclaimer,≤100
619024774893744,Joe Broadmeadow,Joseph Broadmeadow,≤100
103703898129272,evensteveartists,These ads ran without a disclaimer,≤100
101650961456363,Joana Scholtz for Kansas,Joana Scholtz for Kansas,≤100
0,Instagram User 9683396881,These ads ran without a disclaimer,≤100
109404817455681,Black Blogger Shop,These ads ran without a disclaimer,≤100
126972094120951,Guess the Electoral College,James Todd Baker,≤100
116213276882274,Patriot Books,Lambert Chan,≤100
102480694857471,Let's Educate America,"AMMAN,JAMAL WEAVER",≤100
329351270473218,"City of Englewood, CO - Government",City of Englewood,≤100
853735041422551,Saving Lost Kids,Brian Matthew Callies,≤100
849707208732789,AI Camp,These ads ran without a disclaimer,≤100
262576127171001,Maureen Driscoll Author,Maureen Elaine Driscoll,≤100
122778895051176,S.O.S,These ads ran without a disclaimer,≤100
114370943283441,Votetraywickforsenate,Friends of Sherita Traywick,≤100
354253951601784,LiberalResistance,USA Unify Media Inc,≤100
103919949673205,Bluegrass Integrated Communications,BLUEGRASS BUSINESS SERVICES INCORPORATED,≤100
100672271556951,Jimmy Midyette for Clerk of Courts,"Jimmy Midyette, Democrat, for Duval Clerk of Courts",≤100
102373371457048,Scott Hefner for Mt Juliet District 3 City Commissioner,CAMPAIGN TO ELECT SCOTT HEFNER,≤100
108494110755286,Nathan Frampton for State GOP Delegate,Frampton for Delegate,≤100
101625468144323,Frederick for MN House District 19B,Frederick (Luke) for MN House committee,≤100
145096839263699,DissDash,DissDash,≤100
251059612125644,the_icons_apparel,These ads ran without a disclaimer,≤100
753260644814105,Progressive Reality Check,Jontom Christopher Keaty,≤100
354586505391697,Derrick Evans - The Activist,Derrick Evans,≤100
54481362063,CassiusLife,These ads ran without a disclaimer,≤100
107447164295267,Patrick Ingram for Petersburg City Council,Patrick Ingram For Petersburg City Council,≤100
573209409408570,Cook County Record,The Record,≤100
1023379247825020,Base and Superstructure,Matthew Louis Drabek,≤100
10331123781,Special Olympics,Special Olympics Inc,≤100
888035104920734,Parential,These ads ran without a disclaimer,≤100
115608213609828,Help Our Immigrants,These ads ran without a disclaimer,≤100
1627656304116135,Patrick Nelson,Nelson for Senate,≤100
247800825411726,Princess For President 2020,PRINCESS FOR PRESIDENT 2020,≤100
103947894411757,Eric Hays Democrat For Cottrellville Township Trustee,Hays For Trustee,≤100
667445656600429,Breannas House of Joy,JOY TO THE WORLD FOUNDATION THAILAND,≤100
106753154444454,Miracle&Memory,These ads ran without a disclaimer,≤100
289185555043843,Conservative Texans for Energy Innovation Foundation,Conservative Texans For Energy Innovation,≤100
100163901792565,Penn Study on Local News,University of Pennsylvania,≤100
1033824956707003,Primal Light Press,James Robert Duncan,≤100
655037681772970,Lindsey Wilson for Northville School Board,The Committee to Elect William Lindsey Wilson,≤100
235550173238702,Zwilling USA,These ads ran without a disclaimer,≤100
218315921521343,World Without Hate,These ads ran without a disclaimer,≤100
32419581551,Webster University,These ads ran without a disclaimer,≤100
113551100450610,Dr. Alda T. Benavides for La Joya ISD School Board Place 4,Alda Patricia Benavides,≤100
615035809172077,Bruvo,These ads ran without a disclaimer,≤100
105637180924700,Joe Abeyta for State Representative,Joe Abeyta for District 5B,≤100
103326571501099,Natividad Sosa for STISD Board of Directors Pct. 3,Victor Manuel Munoz,≤100
354586505391697,Derrick Evans - The Activist,Jonathan Derrick Evans,≤100
1614036708920596,Naughty Princess,These ads ran without a disclaimer,≤100
264934716919814,Joanne Ferrary for NM House 37,Committee To Elect Joanne Ferrary,≤100
123087310074,Washington Policy Center,WASHINGTON POLICY CENTER,≤100
108385427590829,AntiRacism PAC,Anti-Racism Political Action Committee Inc.,≤100
259155241246557,EDMC Lo'Poet,Belayneh Girma Belayneh,≤100
109785390840851,Rachel Caballero for City Council District 1,Rachel Ann Caballero,≤100
102563114645369,Angi for State Senate,New York State Senate Republican Campaign Committee,≤100
131026170267288,Dortch's Digressions,Michael Edward Dortch,≤100
110769717201389,Justin Eichorn for Senate,Eichorn for MN Senate Campaign Committee,≤100
170539042978124,ICNA Council for Social Justice,These ads ran without a disclaimer,≤100
103055804699360,Right On Apparel Co.,Right On Apparel Co.,≤100
461672990517689,Why in the World are They Spraying?,These ads ran without a disclaimer,≤100
251001829266592,MemeGod,These ads ran without a disclaimer,≤100
124878890872305,Choctaw Nation of Oklahoma,Choctaw Nation of Oklahoma,≤100
1862142560544227,Green Estate Goods,Green Estate Goods LLC,≤100
106780077745632,Here's The Issue,"Here's The Issue, LLC",≤100
518332724897619,"Rebekah Gienapp, The Barefoot Mommy",Rebekah Jordan Gienapp,≤100
103296004626999,"Friends of Willie Bamberg, II",Bamberg For Portsmouth School Board,≤100
299622885346,Enditnow North America,North American Division of Seventh-day Adventists,≤100
15914543539,Ms. Magazine,FEMINIST MAJORITY FOUNDATION,≤100
440850842779072,DuPage Policy Journal,Local Government Information Services,≤100
231169113737422,CyberSoft - Đào Tạo Lập Trình Theo Lộ Trình Dự án,These ads ran without a disclaimer,≤100
111828927253636,Lettuce Wraps,These ads ran without a disclaimer,≤100
692700617535845,Just Texas,Just Texas (A Program of Texas Freedom Network),≤100
111082480709592,Good Ground Apparel,"Good Ground, LLC",≤100
109320937177574,MBG Designs,Misty Brianne Glant,≤100
112132713939804,Kathleen Sigurdson for Judge,Kathleen 4 Judge,≤100
1784373138475977,Mobilize,These ads ran without a disclaimer,≤100
180832276231,The Black Sheep Agency,"The Black Sheep Agency, LLC.",≤100
332773200077258,Laney Contemporary,These ads ran without a disclaimer,≤100
101052724914617,Northville Conservatives,Northville Conservatives,≤100
253230924799812,The Church of God International,Church of God International,≤100
1745785302349765,Bridgeport Generation Now,Bridgeport Generation Now Inc,≤100
77273593330,Hillel International,These ads ran without a disclaimer,≤100
48631937877,Ben Cline,"BEN CLINE FOR CONGRESS, INC.",≤100
109133920629256,Joe East - Patriots for a Great America,Joseph William East,≤100
117029378370165,Steve Doyle,Friends of Steve Doyle,≤100
111219917249118,Robert Reynolds For Texas House District 51,Robert Earl Reynolds,≤100
101577304667871,Julie Cianca for Supreme Court Justice,Friends of Julie Cianca,≤100
426611004039451,Deb Lavender For State Senate,"Lavender for State Senate, Katie Maginn Treasurer",≤100
735392426643177,NeptuneCafe,NeptuneCafe,≤100
237337213588365,NYVarsity Sports,Jason Christopher Dibelius,≤100
449966762119762,Diamond Garcia,Friends of Diamond Garcia,≤100
299608820695955,Fair Districts NC,League of Women Voters of North Carolina,≤100
103903887931827,Brant for Madison County Supervisor,Michele Renee Brant,≤100
114646533630729,Yes. Every Kid.,These ads ran without a disclaimer,≤100
100566701683643,Anchor Merchandising,These ads ran without a disclaimer,≤100
0,Instagram User 6757844511,These ads ran without a disclaimer,≤100
194724667267399,RE-volv,These ads ran without a disclaimer,≤100
355913551109735,The Andrew Goodman Foundation,The Andrew Goodman Foundation,≤100
110042510775281,Sleepy Joe and the Legend of Corn Pop,Nathan Russell Fay,≤100
100686074700899,Abigail Wheeler for the 66th State House District,Abigail Wheeler for the 66th,≤100
115160846938202,Natalie Moye for Saraland City Council Place 4,NATALIE STUCKEY- MOYE,≤100
111612630190878,Town of Ballston Democrats,Town of Ballston Democratic Committee,≤100
109627430657746,Tony Eufinger for Union County Commissioner,Friends of Tony Eufinger,≤100
1858881664385137,Larger Than Yourself,Larger Than Yourself LLC,≤100
198600746851580,San Pedro Historic Downtown Waterfront (PBID),These ads ran without a disclaimer,≤100
102535921562395,"Diamond Infrastructure Development, Inc.",Kenneth Wayne Welch,≤100
1130269497002927,"Re-Elect Tony Anderson Walton County Commissioner, District 5",Re-Elect Tony Anderson,≤100
110826744093075,Дмитро Кірюхін,These ads ran without a disclaimer,≤100
521724168022827,"Ckezepis Law, PLLC","Ckezepis Law, PLLC",≤100
828447277192521,Hands On Diagnostics,These ads ran without a disclaimer,≤100
290313660996827,Fashion at Brown (f@b),These ads ran without a disclaimer,≤100
105881507864493,Pasta To Try,These ads ran without a disclaimer,≤100
1439364926329185,Animal Matters,These ads ran without a disclaimer,≤100
101336118379326,Firstblackpower,These ads ran without a disclaimer,≤100
100133131861360,The Boxing Nation,These ads ran without a disclaimer,≤100
1491471434467242,We Are Salt and Light,UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,≤100
146918864568,Illinois Farm Bureau,ILLINOIS AGRICULTURAL ASSOCIATION,≤100
213424465502,St. Mary's University School of Law,These ads ran without a disclaimer,≤100
108505197642988,JChat Politics & News,John Lindsay Hardgrave,≤100
113123740491712,offtherecordbook,These ads ran without a disclaimer,≤100
505082913012317,Must Read Alaska,Must Read Alaska LLC,≤100
505809253256064,The 6th Clothing Co.,These ads ran without a disclaimer,≤100
127204027318792,Kathy Wolfe Moore,Kathy Wolfe Moore for Representative,≤100
108360470969395,Famosai,These ads ran without a disclaimer,≤100
116644956848107,For The Hood Apparel,Byron Demarco Brooks,≤100
111712110653462,NancyforNewport,Nancy Scarbrough for City Council 2020,≤100
105447391324887,Love 45 Shop,These ads ran without a disclaimer,≤100
101264041679205,Committee to Elect Elroy James Judge,The Committee to Elect Elroy James Judge,≤100
109709490870663,Kenneth Walk,These ads ran without a disclaimer,≤100
100857228331847,Alliegro Campaign,Mark C Alliegro,≤100
102293614963922,Realtors for Bacon,National Association of REALTORS,≤100
106012740877980,Unions: The Folks That Brought You The Dank Memes,These ads ran without a disclaimer,≤100
513735589123338,Jason Rarick for Senate,Rarick for Senate,≤100
1153138974837504,We The People - Pennsylvania Action,We The People Pennsylvania Action,≤100
102213261325325,Timothy Aldal for Oregon,Timothy Wayne Aldal,≤100
100523321819683,Resist the Mainstream,Resist the Mainstream,≤100
1545249382430312,Youth Celebrate Diversity,Youth Celebrate Diversity,≤100
107647747755508,here_to_wake_you_up,These ads ran without a disclaimer,≤100
376044452473138,Acronym TV,Dennis Gerard Trainor,≤100
356306325008118,Andrea for House,Andrea Nelsen for State House,≤100
30500779658,Interfaith Power & Light,"REGENERATION PROJECT, THE",≤100
107696644417248,Realtors for Ernst,National Association of REALTORS,≤100
183812595365200,Greater Austin Crime Commission,Greater Austin Crime Commission,≤100
225041954249300,Earl Dibbles Jr,These ads ran without a disclaimer,≤100
126253024066215,Diamonds from Canada,These ads ran without a disclaimer,≤100
103667951481101,Keep Judge Alycia Kersey,Committee to Retain Judge Kersey,≤100
229369200440576,Five Flavors Herbs,These ads ran without a disclaimer,≤100
102376241530675,Redspin Sports,Nathaniel G Wallace,≤100
1849556888601707,Nasty Women Writers,Theresa Carmen Dintino,≤100
103218074677876,Joshua Dunne for HD60,Joshua Dunne for Missouri,≤100
104784221244645,Made In America Alliance,Sammy Brandon Shoaf,≤100
692098794280101,Seth Gruber,Seth David Gruber,≤100
2143340522648113,Daring Handbags,The Daring Company,≤100
1686945298245840,Petals and Peacocks,These ads ran without a disclaimer,≤100
102651354612490,Roland Andrade for 63rd Judicial District Judge,Roland Andrade,≤100
103282371525551,Rural Caucus of the Michigan Democratic Party,Michigan Democratic Party Rural Caucus,≤100
104337771389106,Exquistely Witchy,These ads ran without a disclaimer,≤100
367306643463363,Senator Sean Bowie,Sean Bowie for State Senate. Authorized by Sean Bowie,≤100
1382368762059216,Former Troopers Association of NJ,These ads ran without a disclaimer,≤100
209941192541352,Apedes,Apedes,≤100
100459141788062,get.fit.ted,These ads ran without a disclaimer,≤100
113706570069421,George Bray For Mayor 2020,Bray for Mayor,≤100
102934157982691,Elect Frank Jackson,Franklin Eugene Jackson,≤100
511996862318810,True Homestead,James Mcdonough,≤100
584394734949274,Church for Israel,Robin Rowan,≤100
622605361280976,Freeenterpriseeconomics,Raymond J Keating,≤100
153330361358409,"1,000 Days","1,000 Days",≤100
844518975919557,Studs,"Studs, Inc.",≤100
104232411413237,Brand New Merch,Dylan Van Hong,≤100
104269878008670,Chris Carillo for Senator,Chirag Mohan Bhojwani,≤100
118102761610004,Freeman Ng,Freeman Ng,≤100
105179304654874,Vote Doug Moore,"Doug Moore, Republican for Bay County Commission, District 4",≤100
114381685773074,One Man's Opinion,One Man’s Opinion,≤100
377572616357769,Russ Vernon-Jones' Blog,"Coming Together: Understanding Racism, Working for Justice & Building Connections",≤100
102814778216223,Cape Conversations With Todd Maurer,Todd Nevin Maurer,≤100
227767723933744,Live For Live Music,These ads ran without a disclaimer,≤100
163287684255258,Gustavo David Ortiz for Minneola City Council,Gustavo David Ortiz for Minneola City Council,≤100
111046557292073,Tees by Joe,Joleena Marie Copeland,≤100
102142881615325,Rolling Head Clothing,Michael Dean Seim,≤100
259759610791615,We the People Clothing,Steven Glenn Hannestad,≤100
102945071078954,Alex Kamkar for Pearland City Council,Alex Kamkar Campaign,≤100
115985179953128,Senator Doug Facemire,Committee to Elect Doug Facemire,≤100
321275377976909,The People's Lobby,The People's Lobby,≤100
330641537286442,Virginia Constitutional Conservatives,Virginia Constitutional Conservatives,≤100
101767034806292,Dave Stauffer for Oregon Secretary of State,David William Stauffer,≤100
107273697461891,Dane Wills for Monroe County Commission,Dane Wills for Monroe County Commission,≤100
518704178171043,Custom Building Products,These ads ran without a disclaimer,≤100
102758901546348,Vince Jones-Dixon for Gresham City Council Position 3,Vince for Gresham,≤100
299872783397193,"Kelly Burk, Leesburg",Friends of Kelly Burk,≤100
110183413774937,John Dawson for State Representative,Committee to Elect John W. Dawson,≤100
103896411472818,Not Today Patriarchy,These ads ran without a disclaimer,≤100
271554186840383,Anthony Parker and the Near Life Experience,Anthony Kenan Parker,≤100
100282731561199,Tony Salas for Texas,Tony Salas,≤100
106894930948425,Mandie Elayne Brunson for Sumter City Council Ward 2,Mandie ELAYNE Brunson for Sumter City Council Ward 2,≤100
105816574239181,"Elaine Marzola for Assembly District 21, Nevada",Committee to Elect Elaine Marzola,≤100
20104198398,Terez,These ads ran without a disclaimer,≤100
280267791996700,Conservative Victory Fund,CONSERVATIVE VICTORY FUND,≤100
555394394483002,Urban Resource Institute,Urban Resource Institute,≤100
2151283945186234,Dodge City,These ads ran without a disclaimer,≤100
279873802727124,George Seay,George Seay,≤100
462397357170452,Troy Murphy,Protect Our Winters Action Fund,≤100
609983369350876,"Representative Christine Chandler, NM HD43",Friends For Christine,≤100
0,Instagram User 6045543681,These ads ran without a disclaimer,≤100
457244081328725,State Representative Tina Bojanowski,Tina Bojanowski for Kentucky House of Representatives District 32,≤100
106454824499980,Fauzia Rizvi for Western Municipal Water District,Fauzia Siddiqui Rizvi,≤100
1462304180669281,Kim Thatcher for Oregon,Friends of Kim Thatcher,≤100
101209494590717,Tania For Canton Trustee,Tania Ganguly for Canton Trustee,≤100
101542234564883,Seth Wiggins for State Representative—District 90,Seth Daniel Wiggins,≤100
2376204085939885,David Cummings for Crystal City Council,David For Crystal,≤100
130445217037362,Idaho Coalition Against Sexual & Domestic Violence,IDAHO COALITION AGAINST SEXUAL AND DOMESTIC VIOLENCE INC,≤100
113594240341412,Committee to Elect Tracy Taylor For State Senate,Committee to Elect Tracy Taylor,≤100
1309397569104808,Jim Gaughran for State Senate,Gaughran 2020,≤100
202601903116883,Access Plus Capital,These ads ran without a disclaimer,≤100
107860010739249,Santos for NM,Santos For NM,≤100
2094259370860549,Sue Shink for Washtenaw County Commissioner,Vote Sue Shink,≤100
2151522295086540,Mike Kell,These ads ran without a disclaimer,≤100
2039515353004485,Progress NEO,Progress NEO,≤100
100155185174943,Morrow for Ironhouse,Lynnette Dawn Morrow,≤100
103958438120547,Closet De Pao,These ads ran without a disclaimer,≤100
199362023962642,Stephanie Phillips for Texas House 73,Stephanie Phillips for Texas State House District 73,≤100
918971934860301,Senator Glenn Jeffries - Putnam/Kanawha,Glenn D Jeffries,≤100
135926940400,Phoenix Theatre Indianapolis,PHOENIX THEATRE INC,≤100
102563374721635,Glenn Fossa for State Representative,COMMITTEE TO ELECT GLENN FOSSA,≤100
108495137552840,New Mexico Energy Manufacturing - Consortium & Institute,New Mexico Energy Consortium,≤100
107004757830333,realeliasb,These ads ran without a disclaimer,≤100
108791180898784,Paul Goulart,Paul Matthew Goulart,≤100
6209532642,Zagat,These ads ran without a disclaimer,≤100
34676619985,Colorado Children's Campaign,COLORADO CHILDERN'S CAMPAIGN INC,≤100
103429608083051,Elect Cathy Remy for Coral Springs Commissioner Seat 5,Cathy Natalie Remy,≤100
175672252499829,Trending Views,Trending Views,≤100
464713991005700,Chris Cause for Florida District 39,Chris Cause for Florida,≤100
422408221288069,Dustin Roberts,These ads ran without a disclaimer,≤100
102029751638149,Psyches of Color,Psyches of Color,≤100
169567653594572,Nolen R Music,These ads ran without a disclaimer,≤100
140445642639126,Drenalin,These ads ran without a disclaimer,≤100
376695479838990,CrowdSourced Politics,Anthony Charles Straine,≤100
1223516247755712,Live Out Gear,Live Out Gear,≤100
154002541921942,The John Jay Society,These ads ran without a disclaimer,≤100
0,Instagram User 5563074500,These ads ran without a disclaimer,≤100
889781487853907,Occupy Dims,occupy dims,≤100
105485367764593,Annisse,These ads ran without a disclaimer,≤100
74261463421,AFSCME Council 28 WFSE,"WASHINGTON FEDERATION OF STATE EMPLOYEES, AFL-CIO",≤100
272139572868314,Party for Socialism and Liberation - San Diego,Party for Socialism and Liberation - San Diego,≤100
116357339751593,Nancy Larson for Ohio State Representative District 47,Friends of Nancy Larson,≤100
381423518599637,"Hill and Ponton, P.A.","Hill and Ponton, P.A.",≤100
1446898382259668,Windham County Vermont Democrats,Windham County Democratic Committee,≤100
