Page ID,Page Name,Disclaimer,Amount Spent (USD)
51334498187,Sommer Sports,Sommer Sports,≤100
107002259630853,Hanks Belts,These ads ran without a disclaimer,≤100
1864721517082089,Democratic Attorneys General Association,DAGA PAC,≤100
76625396025,CDC,These ads ran without a disclaimer,≤100
167473433290992,Inequality.org,Institute for Policy Studies,≤100
467503009987109,"Healthy Forests, Healthy Communities","Healthy Forests, Healthy Communities",≤100
25590307102,Fuse Washington,Fuse Washington,≤100
105040777802331,Whatcom Counts,Sara Lyn Bernardy,≤100
87186661244,Johns Hopkins Bloomberg School of Public Health,Johns Hopkins Bloomberg School of Public Health,≤100
175797376373,"WaterFurnace Geothermal Heating, Cooling & Hot Water","WATERFURNACE INTERNATIONAL, INC.",≤100
1920844444797122,The American Project at Pepperdine SPP,Pepperdine University,≤100
170591064699,Southern Poverty Law Center,"SOUTHERN POVERTY LAW CENTER, INC., THE",≤100
438536186881177,All Clear Foundation,All Clear Foundation,≤100
24470472733,The Trevor Project,These ads ran without a disclaimer,≤100
2321993584737314,The Markin Report,The Markin Report,≤100
339432396135584,The Exodus Road,EXODUS ROAD INC,≤100
689547608156721,The Burial Solution,Courtney Rae Cattran,≤100
159162814161139,CHOICE Regional Health Network,CHOICE Regional Health Network,≤100
104247264551301,Defend Jerusalem,Defend Jerusalem,≤100
66428563186,Smoke Away,These ads ran without a disclaimer,≤100
160389977329803,ATTN:,ATTN: INC.,≤100
307943569254319,Florida Rights Restoration Coalition,Florida Rights Restoration Coalition,≤100
109393327559812,Vote No on 118,"NO ON PROP 118: HIGHER TAXES, MORE BUREAUCRACY, A LAVISH, NEW PROGRAM DESTINED FOR BANKRUPTCY",≤100
111303763948328,Qwerty-Journal,These ads ran without a disclaimer,≤100
568257590245036,Blacks Against BDS,Blacks Against BDS,≤100
312208869424760,Field Team 6,Field Team 6,≤100
615854911830541,Shore Buddies,Shore Buddies,≤100
704478489609095,Midtown Chimney Sweeps,These ads ran without a disclaimer,≤100
112704783859268,Boy Scouts Abuse Claim Help,X Social Media LLC,≤100
215281808519580,Random House,Penguin Random House LLC,≤100
78358268476,Chris Davenport,Protect Our Winters,≤100
100401327980848,National Parents Union,National Parents Union,≤100
127216280686110,Ann Wagner,Ann Wagner for Congress,≤100
166166843531258,National Council of Resistance of Iran - شورای ملی مقاومت ایران,MEK-Iran (Saeid Saadati),≤100
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,≤100
1945837408977507,Michael Moates,-MICHAEL STEVEN MOATES,≤100
709491732434343,שורת הדין - Shurat HaDin,Israel Law Center,≤100
111945553601129,Trump2020 Coffee,Trump2020 Coffee,≤100
415791311867961,BAND,These ads ran without a disclaimer,≤100
320437294638279,Campus Vote Project,FAIR ELECTIONS CENTER,≤100
469720850049722,Mike Marron for State Representative,Citizens to Elect Mike Marron,≤100
100523018383357,National Federation of Christian Businesses - NFCB,National Federation of Christian Businesses Inc,≤100
51052893175,Kevin McCarthy,Leader Kevin McCarthy,≤100
16317479654,Deseret News,Deseret News,≤100
1081518195353411,Erik Rock - Rock Productions LOL,Erik Andrew Rock,≤100
130428503734516,"St-andrewsocc.org, St. Andrew's Orthodox Church of the Culdees",St. Andrew's O.C.C. St-Andrewsocc.org and OrthodoxChurch.nl,≤100
57495285387,Michael Bennet,BENNET FOR AMERICA,≤100
256737274434634,Blackstone,These ads ran without a disclaimer,≤100
426688504132657,DiversyFund,These ads ran without a disclaimer,≤100
95214830735,KGW-TV,Ellen Boynton Compton,≤100
200224630053159,Ben McAdams,FRIENDS OF BEN MCADAMS,≤100
740835272633567,Scott Milne for Vermont,Scott Milne for Vermont,≤100
166173897321426,Audrey Denney for Congress,AUDREY DENNEY FOR CONGRESS,≤100
114893233534632,Taking Back America,Apse Media LLC,≤100
486375924883030,Ron Noble,Ron Noble for Oregon,≤100
141786816970,Cruise Lines International Association - CLIA,Cruise Lines International Association,≤100
127225910653607,PragerU,These ads ran without a disclaimer,≤100
1994019694186960,Eric Wilson-Edge,ERIC EVERETT WILSON-EDGE,≤100
107066557603584,Bennie Frank,Bennie Frank,≤100
242919259765055,Rabbi Meir Soloveichik,These ads ran without a disclaimer,≤100
16477459734,League of Conservation Voters,League of Conservation Voters Education Fund,≤100
1439322439499211,60 Second Docs Presents,Indigenous Media,≤100
657343731290262,American Freedom Fighter,American Freedom Fighter,≤100
111718570352005,Yes on Measure A - A Solution for Homelessness,"Yes on Measure A - Homes for San Diegans, Sponsored by a Coalition of Civic Nonprofits and Housing Providers.  Committee major funding from  Affirmed Housing Group Inc  Eden Housing Inc  Metropolitan Area Advisory Committee (MAAC)  Funding details at www.sandiego.gov/donors. ",≤100
2602473023098666,Democratic Polling Center,Democratic Governors Association,≤100
1290536624348001,Informed Immigrant,FWD.us Education Fund,≤100
101208514791301,Daniel Turner,Power The Future Inc,≤100
405355946226766,Todd Young,"FRIENDS OF TODD YOUNG, INC.",≤100
105715796618476,Protect Greater Chaco,Protect Greater Chaco,≤100
113502933787595,Patriots United,Tyler Wayne Hedland,≤100
102455534898300,Face The Change,FaceTheChange.co,≤100
80060992758,Center for Food Safety,"CENTER FOR FOOD SAFETY, THE",≤100
108846090820594,Unitedamericanpatriots50,UnitedAmericanPatriots50,≤100
440923882923729,Erin Zwiener for Texas House,Erin Zwiener For Texas House,≤100
1344753008968781,Birds Aren't Real,Birds Aren't Real,≤100
1472549903019349,CCAN Action Fund,Chesapeake Climate Action Network Action Fund,≤100
1438882392887793,ADF Church Alliance,Alliance Defending Freedom,≤100
708375056271048,The Christendom Curriculum,The Christendom Curriculum,≤100
110588273989071,Joe's Joe,Joes Joe LLC,≤100
341828139690,Heritage Defense,Heritage Defense,≤100
1613516851999536,Sunrise Movement,Sunrise,≤100
300992409852,Hoover Institution,Hoover Institution,≤100
364218757636795,Forward Montana Foundation,Forward Montana Foundation,≤100
173893467266,Pet OverPopulation Prevention,These ads ran without a disclaimer,≤100
25055115099,Intuit,INTUIT INC.,≤100
69813760388,Sean Hannity,These ads ran without a disclaimer,≤100
350316025478383,When We All Vote,When We All Vote,≤100
102112121615949,Relentless Pursuit,Lambert Chan,≤100
78420171887,Sailors for the Sea,SAILORS FOR THE SEAINC,≤100
168367339845613,The Humane League,The Humane League,≤100
312657362217994,Women's Heart Alliance,Women's Heart Alliance,≤100
1400371370253041,Eagan Immigration,Eagan Immigration,≤100
100318648456990,Red Merle Design,Red Merle Design,≤100
380150085350039,Justice Ken Wise,Friends of Justice Ken Wise,≤100
1013558392124611,One Vote,One Vote Productions LLC,≤100
53727956260,Republican Jewish Coalition,Republican Jewish Coalition,≤100
232201568659,Pacific Justice Institute,PACIFIC JUSTICE INSTITUTE,≤100
113211483868814,America The Beautiful Shop,The GOP Shop,≤100
519590768083165,Abby Finkenauer for Congress,FINKENAUER FOR CONGRESS,≤100
104550824646928,2nd Amendment USA,Amundson Media LLC,≤100
344690446467832,The Copper Courier,"Courier Newsroom, Inc.",≤100
689383671272277,"David Nelson, Idaho State Senator - District 5","David Nelson for Idaho, Craig McCleary Treasurer",≤100
1424655311129385,Proud Pour,Proud Pour,≤100
294879797332635,Debbie Dingell,DEBBIE DINGELL FOR CONGRESS,≤100
133294620046953,Mission India,MISSION INDIA INC,≤100
1559386374365464,News Break,These ads ran without a disclaimer,≤100
114226275387369,RepublicEn,republicEn,≤100
587681288088728,Adam Brandon,"FREEDOMWORKS, INC.",≤100
113042546706999,Wendell Champion,CHAMPION FOR CONGRESS,≤100
17023576156,The Leadership Conference on Civil and Human Rights,The Leadership Conference on Civil and Human Rights,≤100
104845836238949,World Animal Protection US,These ads ran without a disclaimer,≤100
306224406752164,The Texan Patriot,Texan Patriot,≤100
927610307291393,Georgette Gómez,Georgette Gomez for Congress,≤100
158505287559920,Save the Storks,Save the Storks,≤100
109104833758307,CannedGood,CannedGood,≤100
374848446414965,Pollking,Benjamin Aaron Perlman,≤100
102315041409283,Horses in our Hands,In our Hands Action Fund,≤100
101300771722995,The Patriotic Movement,Christopher Allen Supek,≤100
246846192720018,War On Our Future,The Years Project,≤100
111447640399004,Facts Over Fear,Paths to Understanding,≤100
456262374764387,Voters Not Politicians,Voters Not Politicians,≤100
10053453590,Jon Batiste,These ads ran without a disclaimer,≤100
109384680446893,No Plastic Waste,Minderoo Foundation,≤100
288745364557,The Green Law Office,Alan Hayes Green,≤100
166623896739812,Citizens United Political Victory Fund,Citizens United Political Victory Fund,≤100
1145019702185006,Alliance for Safety and Justice,Alliance for Safety and Justice,≤100
103979520737,WildCare,WILDCARE TERWILLIGER NATURE EDUCATION & WILDLIFE REHABILITATION,≤100
110316697328742,People of Seniors Housing,People of Seniors Housing,≤100
2346217618936823,Kendra Horn for Congress,KENDRA HORN FOR CONGRESS,≤100
505653766599222,America First with Dr. Sebastian Gorka,Salem Media,≤100
117963624893563,YWCA Spokane,YOUNG WOMENS CHRISTIAN ASSOCIATION,≤100
106841030944424,Christopher Matthews for Idaho,Christopher S Matthews,≤100
405381432827374,Pierce County,Pierce County Human Services,≤100
102344384967217,Halloween Is Coming,These ads ran without a disclaimer,≤100
103645227897737,Zesty Salsa,Tux.uk.com,≤100
602828763544800,Kate For Congress,KATE FOR CONGRESS,≤100
486324651440186,Plastic Bank,Erin Lillian Rand,≤100
2113400635561647,Andrea Mitchell Center for the Study of Democracy,Andrea Mitchell Center for the Study of Democracy at the University of Pennsylvania,≤100
38091883105,Republican Party of Pennsylvania,REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA,≤100
112665503895607,It's Gonna Be YUGE,Reign Marketing LLC,≤100
1041660399230673,Taonga: The Island Farm,These ads ran without a disclaimer,≤100
118925286435917,Not Today Patriarchy,These ads ran without a disclaimer,≤100
102062948238960,Washingtonians Against Legalizing Marijuana,WASHINGTONIANS AGAINST LEGALIZING MARIJUANA,≤100
70090474914,American Farmland Trust,"AMERICAN FARMLAND TRUST, INC",≤100
14038292386,Women for Women International,WOMEN FOR WOMEN INTERNATIONAL,≤100
1571132936490223,JewBelong,JEWBELONG INC.,≤100
282765295135322,The Pray in Jesus Name Project,"GJK, Inc. d/b/a The Pray In Jesus Name Project",≤100
102478528086004,Reading On the Left,St. Martin's Press,≤100
1166660030079480,National Democratic Redistricting Committee,National Democratic Redistricting Committee,≤100
473927336125675,Kreative Living,Kreative Living,≤100
56332452163,AMA Patients Action Network,American Medical Association,≤100
103108831420935,Joe Z for District 3,Joseph Peter Zaichkin,≤100
107523875954231,Danny Davis,Protect Our Winters,≤100
1323161541032507,For Our Future FL,FOR OUR FUTURE,≤100
102833988103732,Bessert for Representative,Bessert for Representative,≤100
160658967396083,Lyft,These ads ran without a disclaimer,≤100
101550444811445,Long Sleeve Dresses,beetroot,≤100
1255802544578324,CASA Clark County,YWCA Clark County,≤100
98912141410,American Forests,American Forests,≤100
375760676281438,Mermaid Straw,Mermaid Straw,≤100
