Page ID,Page Name,Disclaimer,Amount Spent (USD)
108824017345866,Facebook,"Facebook, Inc.",630620
7860876103,Joe Biden,BIDEN VICTORY FUND,546072
156968474833352,Stop Republicans,Stop Republicans,426924
367152833370567,Instagram,"Facebook, Inc.",353066
153080620724,Donald J. Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,287309
328072970642479,Jaime Harrison,JAIME HARRISON FOR US SENATE,285618
1615018905412860,Progressive Turnout Project,PROGRESSIVE TURNOUT PROJECT,282241
20531316728,Facebook App,"Facebook, Inc.",217098
101279451606075,Democratic Strategy Institute,Democratic Strategy Institute,184893
681745912255844,John Cummings for Congress,CUMMINGS FOR CONGRESS,162602
183933445351257,ProHEALTH Urgent Care,These ads ran without a disclaimer,155268
280034132055819,WhatsApp,WhatsApp Inc.,147748
24413227922,Kamala Harris,BIDEN VICTORY FUND,129868
20787991568,Senate Democrats,DSCC,119936
127755494595870,Progressive Takeover,PROGRESSIVE TAKEOVER,118337
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,105525
925007000949719,ExxonMobil,Exxon Mobil Corporation,100442
106572950040377,Max Rose,MAX ROSE FOR CONGRESS,96693
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,95663
102757624532911,NYC Mayor's Public Engagement Unit,City of New York,92931
165987503528599,Lindsey Graham,"TEAM GRAHAM, INC.",79418
202626512363,U.S. Census Bureau,U.S. Census Bureau,77089
113581127016514,City of New York Government,City of New York,76998
2330577043935831,Sara Gideon,SARA GIDEON FOR MAINE,71782
228754857151053,House Majority PAC,House Majority PAC,65328
830121337093232,National Democratic Training Committee,NATIONAL DEMOCRATIC TRAINING COMMITTEE PAC,65202
110018833813683,Flip the Senate,SMP,64738
1771156219840594,Team Trump,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,62384
103983379801,Texas Democratic Party,SUPER STATES 2020,60726
95483488591,Democratic Party of Wisconsin,DEMOCRATIC PARTY OF WISCONSIN,60405
234565267058051,Anthony Brindisi For Congress,BRINDISI FOR CONGRESS,59959
263964726952673,NYC Votes,New York City Campaign Finance Board,56320
100391581727524,Defeat By Tweet,DEFEAT BY TWEET,54027
2377166239179411,Nancy Goroff for Congress,Goroff for Congress,53942
96935476345,Democratic Governors Association (DGA),Democratic Governors Association,52222
747436915270894,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,51143
296207827414521,NRCC IE,NRCC,48548
108464460953715,2020 Priorities,DCCC,46545
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,41539
105756057589080,The Lincoln Project,The Lincoln Project,40923
810122486032496,Jackie Gordon,JACKIE GORDON FOR CONGRESS,38753
106372766264,NYS Democratic Senate Campaign Committee (DSCC),NYS Democratic Senate Campaign Committee,36261
602714436529710,End Citizens United,END CITIZENS UNITED,33075
773318219355600,The Board of Elections in the City of New York,Board of Elections in the City of New York,33035
484300471681895,John Katko for Congress,KATKO FOR CONGRESS,32281
605168822998856,314 Action,314 ACTION FUND,32051
1336293769761923,Jon Ossoff,JON OSSOFF FOR SENATE,31338
1533092446942704,Nicole Malliotakis for Congress,NICOLE FOR NEW YORK,31121
6500552187,Hulu,"HULU, LLC",30466
281884085611820,Tedra Cobb,COMMITTEE TO ELECT TEDRA COBB,28153
105732744375701,Steve Bullock,MONTANANS FOR BULLOCK,27380
627288151114676,Organization Abuse,X Social Media LLC,26892
599080613524141,Spectrum News NY1,Spectrum News,26006
100910491745994,Claudia Tenney: In the pocket of corporate special interests,DCCC,25731
317510461992641,Dana Balter,FRIENDS OF DANA BALTER,25601
428821014132730,Katie Porter,Katie Porter For Congress,25161
176789922364429,Steve Daines,STEVE DAINES FOR MONTANA,25149
538649879867825,Red Table Talk,"Facebook, Inc.",24084
259130650776119,Mitch McConnell,MCCONNELL SENATE COMMITTEE,23967
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,23203
110749446963570,Courier,"Courier Newsroom, Inc.",22224
126541165867952,Committee for Ethical Leadership,The Committee for Ethical Leadership,22090
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,21304
109111900634787,Reverend Raphael Warnock,WARNOCK FOR GEORGIA,21246
328853823844484,Balance of Power,Balance of Power,21054
244929708853349,Spotify,Spotify USA Inc.,20942
279199585602,Asian Pacific Islander American Vote (APIAVote),ASIAN AND PACIFIC ISLANDER AMERICAN VOTE INC,20225
9002965673,Freeform,Freeform,20156
107762461009533,Staystrongstaysafenyc,Mayor’s Office to Prevent Gun Violence,20000
21557622350,NYPL The New York Public Library,The New York Public Library,19932
107210084216238,Humanity Forward,Humanity Forward,19518
6726182861,Mike Pence,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,19117
95181800661,Levi's,Levi's®,19039
101591551371555,Fire Mitch. Save America.,SAVE AMERICA FUND,18845
33713453361,Amazon Prime Video,Amazon Prime Video,18711
7833534974,Florida Democratic Party,Florida Democratic Party,17961
104856814505092,The Kids Guide,The Kids Guide,17931
111428049989,Cal Cunningham,CAL FOR NC,17732
1635441679872518,Kimberly Klacik,Kim Klacik for Congress,17671
675471506247724,Adair for Congress,ADAIR FOR CONGRESS,17411
118852951506737,Industry City,Industry City,17355
104614641200137,MeidasTouch,MEIDASTOUCH,16798
80562389320,NARAL Pro-Choice America,NARAL Pro-Choice America,16688
106203264511020,Washington Changed Katko,DCCC,16629
327837911149503,2A4Life,2A4LIFE LLC,16347
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,16331
6817812700,Lee Zeldin,ZELDIN FOR CONGRESS,16217
107654924064350,Pat Timmons-Goodson,PATRICIA TIMMONS-GOODSON FOR CONGRESS,15979
1061240530648502,Joe Collins,JOE COLLINS FOR CONGRESS,15871
23875187730,Feeding America,Feeding America,15815
104919517531062,Vote Yes For Fairness,Vote Yes for Fairness,15762
127225910653607,PragerU,PragerU,15147
100712904867226,Kevin Thomas For State Senate,NYS Democratic Senate Campaign Committee,15067
464292670410321,Claudia Tenney for Congress,TENNEY FOR CONGRESS,15056
1661882727239827,Mannion for State Senate,NYS Democratic Senate Campaign Committee,14551
113090156733654,Samra Brouk for State Senate,Samra Brouk for State Senate,14424
338028696036,Yahoo News,Verizon Media Inc,14402
2352630938293825,Mytacticalpromos,Entremax,14322
679171239164792,Supermajority,"Supermajority PAC, https://supermajority.com/pac/. Not authorized by any candidate or candidate's committee.",13715
278490715553293,Martha McSally,MCSALLY FOR SENATE INC,13573
111633800672097,"Safer Together New York, Inc.",Safe Together NY Inc,13501
791543660926838,"I'll go ahead and keep my guns, Thanks",2A4LIFE LLC,13484
139754416057609,LGBT Network,LGBT Network,13345
18982436812,ACLU,American Civil Liberties Union,13253
10150100007820094,Wendy Davis,WENDY DAVIS FOR CONGRESS,13165
314499212242,Pfizer,Pfizer Inc.,13139
167586229923327,World Food Program USA,World Food Program USA,13113
5435784683,Greenpeace USA,"GREENPEACE, INC.",12873
109092142462587,Adam Schiff,SCHIFF FOR CONGRESS,12871
21557622350,NYPL The New York Public Library,THE NEW YORK PUBLIC LIBARY,12767
96935476345,Democratic Governors Association (DGA),DEMOCRATIC ACTION,12701
120945717945722,Uber,Uber,12648
8934429638,Planned Parenthood Action,Planned Parenthood Action Fund,12566
203197030603239,8 Billion Trees,8 Billion Trees,12400
218319458301738,Rob Astorino,Friends of Rob Astorino,12342
111824001908,Hakeem Jeffries,JEFFRIES FOR CONGRESS,12176
153594440504,Tom Reed,TOM REED FOR CONGRESS,12119
227594571444676,Building New York's Best,"Carpenter Contractor Alliance of Metropolitan New York, Inc.",12008
2267285956849056,Donald Trump 2020 Fans,I Love My Freedom,11990
2353537341582545,Proud Patriots,Proud Patriots,11868
1528980567353817,Love Has No Labels,Love Has No Labels with Facebook Ad Credits,11781
100615518319973,New Yorkers for Independent Work,New Yorkers for Independent Work,11403
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",11328
9465008123,Amazon.com,These ads ran without a disclaimer,11164
106244251043808,Reuse Plastics,"AMERICAN CHEMISTRY COUNCIL, INC.",11130
45002877992,FOX,FOX Broadcasting,11048
9324910069,NRSC,NRSC,11031
408250066356,Bill O'Reilly,"Bill Me, Inc.",10953
277005566267077,Blueland,Blueland,10920
1900853040223913,Count All Kids,Partnership for America's Children with Facebook Ad Credits,10678
131724126872982,"District Council 37, AFSCME","District Council 37, AFSCME",10580
1204754733024419,People's Power Grab,ACRONYM,10545
215968684159,AFT - American Federation of Teachers,American Federation of Teachers,10496
38235851310,USA for UNHCR,UNITED STATES ASSOCIATION FOR UNHCR,10274
8325302025,Friends of the Earth U.S.,Friends of the Earth,10240
33713453361,Amazon Prime Video,These ads ran without a disclaimer,10222
354716314909000,Swing Left,Swing Left,10196
158791100909689,Concerned Veterans for America,Concerned Veterans for America,10194
168051710543266,Lacy Johnson,Lacy Johnson for Congress,10139
114710126648118,Republican Dogs,Republican Dogs,10118
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,9801
173748029414263,Independence Party NY,Independence Party of New York State,9791
6820348410,Kirsten Gillibrand,Off the Sidelines,9759
100387281381926,Andrew Gounardes,Andrew For New York,9657
106663044307859,Mike Sievert,"T-MOBILE USA, INC.",9614
6204742571,Sierra Club,SIERRA CLUB,9575
1162286517277297,Canvass America,Canvass America,9570
8501031021,VoteVets.org,VOTEVETS,9520
117650838269368,Spectrum News Capital Region,Spectrum News,9492
102281264932254,The Southern Strategy,Southern Strategy,9454
460236704351535,Tracy Mitrano,TRACY MITRANO FOR CONGRESS,9450
138535527380,The New York Immigration Coalition,New York Immigration Coalition,9305
281517068384,Spectrum News Buffalo,Spectrum News,9301
17432811417,Working Families Party,"Working Families Organization, Inc",8956
92925746942,Judicial Watch,Judicial Watch,8954
555618634771894,Rachel May for State Senate,NYS Democratic Senate Campaign Committee,8946
429812024048177,Doug Jones for Senate,DOUG JONES FOR SENATE COMMITTEE,8542
60777062712,UFT - United Federation of Teachers,UNITED FEDERATION OF TEACHERS LOCAL 2,8500
223055747744143,Beto O'Rourke,Powered By People,8415
2266132040105366,Healthy Air Alliance,Healthy Air Alliance,8327
103026384819654,How to Vote,ACRONYM,8298
19554217292,American Heart Association: You're the Cure,American Heart Association,8292
111393882812494,Amy McGrath,"AMY MCGRATH FOR SENATE, INC.",8269
159964696102,Kevin McCarthy,KEVIN MCCARTHY FOR CONGRESS,8233
17382403969,"The Lesbian, Gay, Bisexual & Transgender Community Center","LESBIAN & GAY COMMUNITY SERVICES CENTER, INC.",8232
101229485069553,America Votes Trump Out,TECH FOR CAMPAIGNS,8187
116546288359245,Heritage Action for America,HERITAGE ACTION FOR AMERICA,8082
289446947817747,Global Citizen,"GLOBAL POVERTY PROJECT, INC.",8062
309308412520731,Sandy Hook Promise,Sandy Hook Promise,8025
207268325970395,Colin Schmitt,Schmitt4NY,7968
143528022388140,The Allstate Foundation,The Allstate Foundation,7885
116596460198931,Nicole Malliotakis: Everything Wrong With Politics,DCCC,7853
2078647579047586,Project Pulso,Pulso,7827
51405613519,Focus on the Family,Focus on the Family,7810
203959769765313,Monica R. Martinez for State Senate,NYS Democratic Senate Campaign Committee,7808
161957747726305,Donovan Richards,Richards for New York,7796
200650357207240,I Love My Freedom,I Love My Freedom,7773
683872625157265,Theresa Greenfield,THERESA GREENFIELD FOR IOWA,7736
754765191295614,Town of Hempstead,Town of Hempstead,7698
317198638317313,Leslie Danks Burke,Friends of Leslie,7672
665345483483486,NRA - National Rifle Association of America,NATIONAL RIFLE ASSN OF AMERICA,7658
278478315828826,CNN Original Series,"Turner Broadcasting Sales, Inc",7629
121297141234033,Spectrum News Rochester,Spectrum News,7626
103644036958,United Association,United Association Political Education Committee,7621
103373224404755,Impact Slates,COLLECTIVE IMPACT PAC,7596
110705723856195,Committee to Elect Judge Amy Martoche,Committee to Elect Judge Amy Martoche,7578
111140093672868,Josh Eisen for Congress,Joshua E Eisen,7574
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",7569
100137754724934,Trump 2020 Supporters,Proud Right Winger,7391
121874831164728,Spectrum News Central New York/S. Tier,Spectrum News,7339
828902563856302,Chuck Schumer D-NY,FRIENDS OF SCHUMER,7294
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,7207
101165966152,AFL-CIO,AFL-CIO,7130
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,7040
359153387814647,Antonio Delgado,DELGADO FOR CONGRESS,7038
393932827634250,Dissent Pins,Common Practice,6911
104811841358731,Upstate Strong,Upstate Strong and not authorized by any candidate or candidate’s committee. www.UpstateStrongNY.com,6867
105577974544303,The USA Needs More Patriots,AmeriPolling,6862
188823658516409,Karen Smythe for NYS Senate,Friends Of Karen S Smythe,6852
407664862957433,Ammar Campa-Najjar for Congress,AMMAR CAMPA-NAJJAR FOR CONGRESS,6811
1419388578092947,Anna Paulina Luna,ANNA PAULINA LUNA FOR CONGRESS,6786
773787689497438,Chele Farley for Congress,CHELE FARLEY FOR CONGRESS INC.,6746
213792049451918,Stand For America,Stand For America Inc,6679
114371076772585,Andrew Garbarino for Congress,GARBARINO FOR CONGRESS,6647
8492293163,Environmental Defense Fund,Environmental Defense Fund,6586
443329669123990,USAFacts,USAFacts Institute,6499
114009933764548,The Patriot Club,RightWingGear,6491
6713653788,Gary Peters,PETERS FOR MICHIGAN,6491
1456310534453054,Veteran Loans Online,"LMB OpCo, LLC",6436
100256754899828,Patriot's Cave,Patriots Cave,6431
57403415485,Showtime Networks,Showtime Networks,6417
552360828608469,New York Counts 2020,New York Counts 2020,6392
46093654473,National Republican Congressional Committee,NRCC,6366
102823158253303,Hydro-Québec Clean Energy,HQ Energy Services (US) Inc.,6330
372707379517160,Republican Assembly Campaign Committee - RACC,New York State Republican Assembly Campaign Committee,6294
158257444210466,Morelli Law Firm,Morelli Law Firm,6279
25852730092,Care2,Care2 Inc,6265
103639724457386,Detectives' Endowment Association,Detectives' Endowment Association,6242
103597604713894,Team Trump Store,TRUMP MAKE AMERICA GREAT AGAIN COMMITTEE,6226
7263476274,Mercy Corps,Mercy Corps,6214
2081864865362439,Mike Espy,MIKE ESPY FOR SENATE CAMPAIGN COMMITTEE,6195
140357056032320,NEA Today,National Education Association,6171
1650750011823701,NYS Senate Republican Campaign Committee,New York State Senate Republican Campaign Committee,6169
1338822066131069,Women's March,Women's March,6157
111358512842511,New York State Firearms Association,New York State Firearms Association,6064
717115395103069,PrintedKicks,Printed Kicks,6019
19972147679,SEIU,SEIU,5907
101611168201285,Sean Ryan for State Senate,NYS Democratic Senate Campaign Committee,5905
175797376373,"WaterFurnace Geothermal Heating, Cooling & Hot Water","WATERFURNACE INTERNATIONAL, INC.",5877
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,5866
216397232833,Penzeys Spices,Penzeys Ltd,5861
433919203362871,Bird + Stone,BIRD & STONE INC,5745
10423517786,Harvard Business Review,HARVARD BUSINESS SCHOOL PUBLISHING CORPORATION,5743
1449461518652183,4Patriots,4Patriots LLC,5669
167606528159,Dockers,Levi Strauss & Co.,5630
717339155320936,Better Solutions for Healthcare,Better Solutions for Healthcare,5563
100119981671668,Blue Senate,BLUE SENATE PAC,5487
104224114671958,Energy For Progress,The American Petroleum Institute,5375
926650430723985,Really American,REALLY AMERICAN PAC,5370
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",5337
283181672193905,Anti-Discrimination Center,ANTI-DISCRIMINATION CENTER INC,5268
643463669628493,Public Opinion Research Group,"Public Opinion Research Group, Inc",5261
7145381235,American Jewish World Service - AJWS,"AMERICAN JEWISH WORLD SERVICE, INC.",5219
97279934919,bp America,BP CORPORATION NORTH AMERICA INC.,5200
244752722204442,NALEO Educational Fund,NALEO Educational Fund with Facebook Ad Credits,5172
461204744067686,Family Protection Association,Family Protection Association,5145
220381791392443,James Skoufis,Friends of James Skoufis,5143
356860853201,New York League of Conservation Voters,NEW YORK LEAGUE OF CONSERVATION VOTERS,5090
20876805343,March of Dimes,MARCH OF DIMES INC.,5064
513695272011123,The Genesis Prize,GPF NA LLC,5016
1424858414264105,Facebook Watch,"Facebook, Inc.",5001
552360828608469,New York Counts 2020,New York Counts 2020 with Facebook Ad Credits,4999
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,4943
109240048802,Nassau County PBA,PATROLMENS BENEVOLENT ASSOCIATION POLICE DEPT CNTY OF NASSAU NY INC,4922
101127364972509,Dems For USA,Dems For USA,4894
1600352356914768,PushBlack,PushBlack,4873
310264585736429,Washington County NY Tourism,Washington County Tourism,4859
131306317680000,Social Goods,"Social Goods, LLC",4847
1883837055193241,Shield Republic,Shield Republic,4818
934438026690635,YouGov,YOUGOV AMERICA INC.,4816
12301006942,Democratic Party,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,4805
106224464107240,Jo Jorgensen,Jo Jorgensen for President,4799
1556932204325823,ProgressPop,ProgressPop,4776
17475614410,Hispanic Federation,Paid for by Hispanic Federation with Facebook Ad Credits,4717
117552424926818,CSEA Local 1000,CSEA,4697
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC",4667
596556607135301,The Earthling Co.,The Earthling Co.,4600
197760674021143,Indivisible Guide,INDIVISIBLE ACTION,4568
8047221596,Save the Children US,"SAVE THE CHILDREN FEDERATION, INC.",4530
130416954496492,Judge Ciaccio for Surrogate Court Judge,Judge Ciaccio for Surrogate Court,4527
1136781033034012,Brave New Look,Brave New Look,4445
834645469890446,Devin Nunes,DEVIN NUNES CAMPAIGN COMMITTEE,4433
7976226799,The Daily Show,Comedy Central,4413
203805062990264,Ben Shapiro,The Daily Wire,4374
907919839243616,My Faith Votes,My Faith Votes,4334
132492254050920,American AF,AAF Nation,4248
143055773143383,Patients For Affordable Drugs NOW,Patients for Affordable Drugs Now,4236
109976445836,Darim Online,Darim Online,4228
109379100777665,Patriotism Isn't Dead,Patriot Polling,4215
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",4197
523451847718176,Ulster County Government,Ulster County Government,4191
152926718105068,FloWater,FloWater,4169
215199482635728,Alek Skarlatos,ALEK FOR OREGON,4130
55549065733,Voto Latino,VOTO LATINO INC.,4127
74100576336,Facebook for Business,"Facebook, Inc.",4107
130467958471,Jason Lewis,Jason Lewis for Senate,4105
85452072376,Newsmax,Newsmax Media,4081
226999127329906,New York Immigration Lawyer,Law Office of Alena Shautsova,4074
104351147973521,BLM Store,www.BLM.store,4068
15524934075,Banana Republic,Banana Republic,4063
125645332164506,Mike Martucci,Friends of Mike Martucci,4062
405469100189512,Still My President - Donald Trump,Red State Politics LLC,4058
103631004723304,Michael Durso for State Assembly,Friends of Michael Durso,4019
416990808906710,Michelle Hinchey,Hinchey for NY,4006
59386210330,American Lung Association,AMERICAN LUNG ASSOCIATION,4004
177738085711308,Hunger Solutions New York,Hunger Solutions New York,4001
160513344045084,John Neely Kennedy,"John Kennedy for Us, Inc",3997
69983322463,Ted Cruz,TED CRUZ FOR SENATE,3991
1508914639409905,Jen Lunsford,Friends of Jen Lunsford,3970
121067011091,Arab American Institute,Arab American Institute with Facebook Ad Credits,3966
169130470583214,Demand Justice,Demand Justice,3946
89336510798,American Friends of the Hebrew University,American Friends of Hebrew University,3940
112325855474892,Speak Up For Education and Kids,National Education Association,3938
537709253344323,The News Break - News Break,These ads ran without a disclaimer,3932
355316521236121,John Cornyn,TEXANS FOR SENATOR JOHN CORNYN INC.,3916
159616034235,Walmart,WALMART INC.,3901
77852784853,Absolut,Pernod Ricard USA LLC,3880
106323360959211,Patriots Republic,Matthew James Stine,3829
2170743379857378,George Santos for Congress NY-3,Devolder Santos for Congress,3809
266344180585578,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,3789
700806360047982,CFG Action,Club for Growth Action,3784
111533450407815,Elena Iacovangelo Cariola,Friends of Elena Cariola,3783
118686519962406,NIOSH Aerosol Respirator and Face Shield Protection for The General Public,"Eastern PPE Imports, LLC",3777
113666459994300,Big Dan Rodimer for Congress,RODIMER FOR CONGRESS,3728
101411555005361,Stars and Strife,David Smick "Stars and Strife",3728
2260015870892436,Jeremy Cooney,Friends of Jeremy Cooney,3727
2264090133834042,Invite Research,Precision Network,3714
106973694007283,Keep America Great Again,KagaGear.com,3704
238314512071,New York State Office for the Prevention of Domestic Violence,New York State Office for the Prevention of Domestic Violence,3662
892673067526965,Project War Path,Project War Path,3651
1013304945470529,My Pride Apparel,My Pride Apparel,3651
102899457961610,Warren County Planning,Warren County,3625
493811210669780,Creative Action Network,Creative Action Network,3590
17475614410,Hispanic Federation,Hispanic Federation,3587
102671331487937,I Love My Freedom Store,I Love My Freedom,3545
223008867858902,American Action News,American Action News,3482
124155874263916,Participant Media,Participant Media,3448
36872302227,Cory Booker,Cory Booker for Senate,3438
277414242013,Joyce Elliott,JOYCE ELLIOTT FOR CONGRESS,3427
872842866161157,One Nation Design,One Nation Design,3416
102530513126493,Town of Babylon - Government,Town of Babylon,3403
373814729643508,Let America Vote,LET AMERICA VOTE PAC,3344
1439829396312534,The Movement for Black Lives,Movement for Black Lives,3325
8914040942,Chesapeake Bay Foundation,"CHESAPEAKE BAY FOUNDATION, INC., THE",3320
305832706292882,American Gun Association,GunAssociation.org,3287
142992759853421,Be A Hero,BE A HERO PAC,3245
29008276590,The Salvation Army Greater New York Division,The Salvation Army,3202
598924810530984,Keeping America Great,FamTeeWorld,3189
367292494407,AJC - American Jewish Committee,AMERICAN JEWISH COMMITTEE,3176
355316521236121,John Cornyn,Cornyn Majority Texas,3173
95356211637,Ben Ferguson,Ben Ferguson show,3144
100233228182981,Madison Cawthorn for Congress,CAWTHORN FOR NC,3121
2341701139443660,Liz Joy for New York,JOY FOR NY,3119
103185334702225,Stop Trump PAC,STOP 45 PAC,3111
109621014050573,Liunavotes.org,Laborers Eastern Region Political Education Fund Inc,3108
1765033567057615,Full Frontal with Samantha Bee,WarnerMedia LLC,3060
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,3050
1934191280189700,Health Care Voter,Health Care Voter,3011
85452072376,Newsmax,"NEWSMAX MEDIA, INC.",3011
356482637745012,Stansberry Research,Stansberry Research,2993
108557097612242,Vote By Mail PAC,Vote By Mail PAC,2961
109320440856128,Together Beat Hate,"Foundation to Combat Anti-Semitism, Inc.",2959
317136477798,Access CNY,"ACCESSCNY, INC.",2950
118502801658228,Young Kim,Young Kim for Congress,2940
1627656304116135,Patrick Nelson,Nelson for Senate,2936
104659801302856,Anna Kaplan for NYS Senate,NYS Democratic Senate Campaign Committee,2921
593289284500311,Trump Rack,BOXD Marketing,2904
206743952696198,Lower My Bills,These ads ran without a disclaimer,2884
419992651425033,Guardianes del Pueblo-Consumer Law Group,Consumer Law Group,2868
38471053686,Elizabeth Warren,"WARREN DEMOCRATS, INC.",2867
209516845093,NRDC Action Fund,NRDC Action Fund,2848
269719197271294,Accountable.US,Accountable.US,2837
96171427550,Raja for Congress,FRIENDS OF RAJA FOR CONGRESS,2830
6820348410,Kirsten Gillibrand,Gillibrand for Senate,2828
102563114645369,Angi for State Senate,New York State Senate Republican Campaign Committee,2820
131677553516197,Citizens Bank,CITIZENS FINANCIAL GROUP INC.,2785
259848849813,Southern Tier Library System,SOUTHERN TIER LIBRARY SYSTEM INC,2772
101500764797503,Alexis Weik for NYS Senate,New York State Senate Republican Campaign Committee,2753
109021904027331,Steve Brescia,New York State Senate Republican Campaign Committee,2750
1683659714985244,Phil Ehr,EHR FOR CONGRESS,2749
103075334816156,UFCW Votes,UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION,2749
111140093672868,Josh Eisen for Congress,"EISEN FOR CONGRESS, INC.",2748
151525932186806,When Democrats Turn Out,WHEN DEMOCRATS TURN OUT PAC,2747
219612384781411,Bloomberg Philanthropies,Bloomberg Philanthropies,2740
103165701275991,Ed Rath for Senate,New York State Senate Republican Campaign Committee,2731
116238930177726,Artsiful,Brad Aaron Shaw,2723
192448150001,Jeff Anderson & Associates,Jeffrey R Anderson PA,2699
111714948863671,Mid-Hudson Library System,Mid-Hudson Library System,2668
242077219243971,The Presidential Coalition,The Presidential Coalition,2660
1309397569104808,Jim Gaughran for State Senate,NYS Democratic Senate Campaign Committee,2654
58736997707,Marco Rubio,Marco Rubio for Senate,2653
104403007783509,Anthony Palumbo for State Senate,New York State Senate Republican Campaign Committee,2651
206743952696198,Lower My Bills,"LMB OpCo, LLC",2635
333710103706307,Giffords,GIFFORDS PAC,2632
118303441570966,Home Ownership Matters,NATIONAL ASSOCIATION OF REALTORS,2624
102875587947942,Keep Trump In Office,Keep Trump In Office,2615
